ClientMacAddr,avg_speed,mobile
88:b4:a6:64:a8:21,0.0,0
88:b4:a6:68:86:36,4.046149390316727,0
88:b4:a6:77:05:80,0.0,0
88:b4:a6:7e:8b:04,3.230416572096926,0
88:b4:a6:81:7d:f8,0.0,0
88:b4:a6:89:96:a1,0.0,0
88:b4:a6:8e:8a:ce,0.0,0
88:b4:a6:93:45:f5,0.0,0
88:b4:a6:b0:f4:36,0.0,0
88:b4:a6:b7:d5:17,0.7846865630030294,0
88:b4:a6:b9:fd:e4,0.0,0
88:b4:a6:cf:6e:0b,0.0,0
88:b4:a6:d2:29:a4,12.300047627156731,0
88:b4:a6:d2:60:6d,0.0,0
88:b4:a6:d4:bb:fd,2.6655106688661334,0
88:b4:a6:d5:e2:94,0.0,0
88:b4:a6:dc:57:07,0.0,0
88:b4:a6:dc:68:4f,0.0,0
88:b4:a6:e4:cd:92,6.021458832248876,0
88:b4:a6:f3:a3:53,0.0,0
88:b4:a6:ff:0c:87,0.0,0
98:ca:33:95:8c:fa,7.027761279834152,0
7c:b2:7d:85:ba:06,3.874951548738711,0
84:d6:d0:c4:c0:7f,7.277135988724074,0
8c:85:90:b4:2e:60,4.858459016921898,0
a8:6d:aa:ba:84:cf,0.0,0
00:0c:e7:40:47:92,0.0,0
38:78:62:4f:e7:cc,0.9540820480563067,0
0c:51:01:b5:80:47,3.4418731373183653,0
48:3b:38:c8:3d:bc,6.08717800830294,0
e4:a7:a0:ac:91:c6,6.6042892885683315,0
7c:4e:be:54:93:c1,0.0,0
24:2e:02:83:5c:66,0.0,0
7c:b2:7d:87:84:44,4.320369876594914,0
ec:1f:72:8f:85:02,8.071048852249916,0
0c:51:01:b3:95:7a,4.233583343019926,0
58:d9:c3:34:4e:87,22.829939588963512,0
00:10:20:cd:86:91,11.28837403828941,0
8c:f1:12:aa:ae:66,3.6641350921543228,0
44:00:49:6e:3e:b2,74.04235184539212,1
80:4e:70:db:54:c4,69.230506866499,1
3c:f7:a4:72:f6:b5,35.88756574600313,1
b4:9c:d7:4f:64:bb,0.0,0
e0:5f:45:20:77:f6,4.754998456637993,0
f4:f5:24:cf:83:35,4.549202817669063,0
f4:f5:24:fd:b1:08,7.8972986385496995,0
5c:e0:c5:e7:b8:79,103.59600830640764,1
88:10:8f:4e:ac:74,23.77666149396551,0
d0:77:14:40:ae:c1,2.88347933834981,0
10:93:e9:5b:69:33,6.927024142517608,0
78:7b:8a:a4:82:55,5.460511099592305,0
80:58:f8:de:e9:09,0.0,0
34:42:62:92:1d:42,4.758417951992038,0
88:66:a5:e2:f7:a0,4.875666361960668,0
e4:a4:71:17:08:4a,0.0,0
80:58:f8:99:3d:62,0.6226254003402945,0
80:82:23:79:5a:ac,6.240473511705964,0
cc:44:63:14:eb:48,5.202220046795822,0
d0:77:14:35:20:92,18.923525377249085,0
d0:77:14:3c:3e:63,0.0,0
70:2c:e9:3e:81:f0,0.0,0
c0:9a:d0:af:00:1f,1.0631988360967812,0
f4:bf:80:c3:9d:3f,6.938784667201005,0
9c:4e:36:94:e1:98,0.10606156914783318,0
f8:2d:7c:ba:fa:24,3.838936538796615,0
c8:3c:85:39:03:fa,2.1877786060013626,0
e4:b3:18:66:16:97,2.4915802552821815,0
d0:77:14:b9:17:6b,0.0,0
d0:77:14:70:5e:c1,2.3439324977014264,0
80:58:f8:1c:4d:c8,0.34014242412729073,0
80:58:f8:94:b4:0b,0.0,0
80:58:f8:ac:dd:b3,0.06527226954904752,0
80:58:f8:b3:9a:02,0.0,0
80:58:f8:be:72:b6,0.0,0
80:58:f8:c9:9f:f6,0.0,0
80:58:f8:d8:1e:3e,0.0,0
80:58:f8:fd:41:f3,0.0,0
f0:18:98:91:cf:c7,0.0,0
3c:15:c2:dd:8b:c3,0.0,0
4c:76:9d:82:93:8f,0.0,0
08:c5:e1:30:22:54,4.8130947375964634,0
18:74:2e:09:a6:33,4.468431790543919,0
80:58:f8:38:29:9e,0.0,0
88:66:a5:e2:a5:60,0.0,0
88:e6:a5:ea:a1:40,0.0,0
dc:2b:2a:4f:75:c2,0.0,0
80:58:f8:0a:a9:11,0.0,0
80:58:f8:14:7c:e4,0.0,0
80:58:f8:1d:bc:92,3.9561696527444092,0
80:58:f8:24:fa:99,0.0,0
80:58:f8:2b:a4:0c,1.7872017458185794,0
80:58:f8:3f:a7:c7,5.33743894971918,0
80:58:f8:44:f4:ca,0.0,0
80:58:f8:68:1c:05,0.5707258272674844,0
80:58:f8:76:2a:c9,0.0,0
80:58:f8:77:84:6d,0.0,0
80:58:f8:b0:18:ca,0.0,0
80:58:f8:bb:5a:30,0.0,0
80:58:f8:c5:f6:71,0.0,0
80:58:f8:da:31:64,2.088490163780571,0
80:58:f8:e0:c7:9d,0.0,0
80:58:f8:e0:da:b0,22.288202853053587,0
80:58:f8:e9:1a:82,0.7683410277717696,0
80:58:f8:f7:70:0f,16.20373075827058,0
88:e2:a5:36:4e:2b,0.0,0
90:61:ae:25:a1:cb,3.475347400568387,0
d0:77:14:30:2e:9e,0.0,0
78:67:d7:6d:87:f4,7.063312018900955,0
80:58:f8:0a:81:6a,0.0,0
80:58:f8:62:df:db,0.0,0
80:58:f8:73:25:45,1.796082787927072,0
80:58:f8:7a:76:a9,8.690105597725564,0
80:58:f8:80:0e:41,0.04956178038714273,0
80:58:f8:81:fe:e7,0.0,0
80:58:f8:cc:34:54,4.134627945845274,0
80:58:f8:de:b4:0b,0.24970906885875313,0
80:58:f8:e7:e1:b7,0.0,0
14:ab:c5:9c:e2:03,2.1551885639532444,0
80:58:f8:0e:50:ef,0.0,0
80:58:f8:11:c1:29,0.3903535539375981,0
80:58:f8:1f:d3:f3,0.0,0
80:58:f8:34:af:61,2.2646726345604047,0
80:58:f8:dd:a0:52,0.0,0
80:58:f8:e0:ed:0d,0.0,0
80:58:f8:eb:9d:4f,0.0,0
80:58:f8:f2:80:b3,1.035863595930223,0
88:b4:a6:4f:ee:8b,1.6128134030921086,0
80:58:f8:13:c5:e5,0.5440960852258235,0
80:58:f8:18:dd:10,0.38434875077806113,0
80:58:f8:43:be:15,0.0,0
80:58:f8:51:3a:91,0.0,0
80:58:f8:56:be:de,0.6074037271682772,0
80:58:f8:71:21:c0,4.431009186321625,0
80:58:f8:73:ec:54,0.5959745462158315,0
80:58:f8:84:12:0e,0.729967309131625,0
80:58:f8:96:35:1e,0.20533447841052957,0
80:58:f8:a9:48:c3,0.0,0
80:58:f8:d3:2a:26,2.242000152364601,0
80:58:f8:e0:24:b2,0.0,0
80:58:f8:f0:10:67,2.459038028934766,0
80:58:f8:15:28:11,0.0,0
80:58:f8:24:b2:ae,0.27920593611088085,0
80:58:f8:38:7a:19,7.0479486902785675,0
80:58:f8:3d:8c:2b,18.343264401724596,0
80:58:f8:3e:5e:10,0.0,0
80:58:f8:6e:9f:51,0.0,0
80:58:f8:74:81:a1,44.687112181846416,1
80:58:f8:81:7b:e3,2.458645072679563,0
80:58:f8:8f:1d:50,0.0,0
80:58:f8:9f:07:f0,0.0,0
80:58:f8:aa:25:45,0.0,0
80:58:f8:e5:a8:5a,0.0,0
80:58:f8:e8:50:70,1.0597539497464221,0
80:58:f8:1c:bb:a4,4.250919987883605,0
80:58:f8:72:24:d6,0.0,0
80:58:f8:82:7c:52,0.12475228912223144,0
80:58:f8:a4:1d:19,0.0,0
80:58:f8:a5:c5:1c,0.0,0
80:58:f8:b4:d4:07,0.0,0
80:58:f8:c2:f3:a5,0.46091738067722643,0
80:58:f8:c7:f8:e1,0.0,0
80:58:f8:d4:aa:5c,0.7441724273348935,0
80:58:f8:e3:4b:a2,0.0,0
80:58:f8:e5:bb:12,0.0,0
80:58:f8:ec:af:2a,0.0,0
d0:77:14:32:ac:e0,0.0,0
10:02:b5:e3:09:6d,6.862091036291543,0
24:46:c8:05:82:a2,5.968573363133669,0
80:58:f8:02:b4:0b,5.726153252322087,0
80:58:f8:12:52:72,0.0,0
80:58:f8:2a:ef:eb,1.1452121617322288,0
80:58:f8:2d:6f:0e,0.059477562999503276,0
80:58:f8:32:f7:2a,1.3189013101316693,0
80:58:f8:54:2a:81,0.23440758328381578,0
80:58:f8:65:17:a5,0.0,0
80:58:f8:bc:81:7d,30.499125755783666,1
80:58:f8:e3:ca:a0,0.0,0
80:58:f8:e8:cf:37,0.0,0
80:58:f8:f4:f0:23,5.6894103124669595,0
80:58:f8:fa:1a:5e,0.0,0
80:58:f8:0d:4f:25,0.17276766612215727,0
80:58:f8:2a:dc:57,0.0,0
80:58:f8:37:99:38,0.0,0
80:58:f8:3a:34:54,5.552447090615499,0
80:58:f8:46:53:97,2.4793830172058997,0
80:58:f8:71:5a:0c,0.0,0
80:58:f8:78:61:4a,9.008105942243217,0
80:58:f8:82:ff:9e,3.289761348177424,0
80:58:f8:88:b9:d9,0.0,0
80:58:f8:b9:32:9a,0.17992805050962124,0
80:58:f8:d1:70:d8,0.0,0
80:58:f8:f6:27:a2,0.0,0
d0:77:14:51:97:97,22.135160898829028,0
80:58:f8:06:48:e7,0.0,0
80:58:f8:20:f6:71,0.0,0
80:58:f8:4d:6d:49,0.0,0
80:58:f8:bc:ed:d6,0.0,0
80:58:f8:ef:68:d0,1.11283793629921,0
80:58:f8:f4:01:b3,32.7271264657531,1
80:58:f8:f9:87:ba,0.6312092991326299,0
d0:77:14:ee:9a:e0,0.0,0
80:58:f8:3f:5f:11,14.741132587136793,0
80:58:f8:50:cd:ed,0.0,0
80:58:f8:51:14:34,0.0,0
80:58:f8:5c:d3:f3,0.0,0
80:58:f8:a5:9f:75,0.2444743971255885,0
80:58:f8:e9:ae:3c,8.157464629492399,0
30:75:12:36:f0:32,2.3888306394646186,0
6c:4d:73:ae:6a:b9,7.307961742432499,0
80:58:f8:15:90:42,1.9367423249941593,0
80:58:f8:22:62:4b,0.0,0
80:58:f8:29:f9:19,0.0,0
80:58:f8:39:33:e5,38.42573649799502,1
80:58:f8:3b:42:62,0.0,0
80:58:f8:49:cd:6c,59.00772981215945,1
80:58:f8:54:81:fc,0.0,0
80:58:f8:57:77:ce,33.29087523321546,1
80:58:f8:7e:af:61,0.28000208730777876,0
80:58:f8:98:ef:22,0.07018585831382526,0
80:58:f8:c9:aa:49,0.532645501021823,0
80:58:f8:fb:a9:5b,17.42218618580918,0
d0:77:14:1f:15:3f,29.327069488475775,1
7c:a1:ae:b5:37:5d,0.0529045987536599,0
80:58:f8:07:84:a4,0.33493635034248415,0
80:58:f8:0c:89:85,0.0,0
80:58:f8:11:8e:ae,0.620977561018824,0
80:58:f8:18:38:ea,1.2704425588439543,0
80:58:f8:19:70:35,0.0,0
80:58:f8:1c:d0:27,0.0,0
80:58:f8:2c:83:35,0.0,0
80:58:f8:37:46:ae,0.0,0
80:58:f8:3a:10:67,0.0,0
80:58:f8:3a:36:69,7.735611719794452,0
80:58:f8:4e:02:eb,0.0,0
80:58:f8:51:ce:6d,1.8490604784457876,0
80:58:f8:52:06:6e,0.0,0
80:58:f8:55:1a:4d,15.608043768129995,0
80:58:f8:56:0a:98,0.0,0
80:58:f8:57:e5:73,0.8251734586208285,0
80:58:f8:5a:43:be,0.0,0
80:58:f8:65:bc:81,0.377447427734147,0
80:58:f8:75:cc:91,0.0,0
80:58:f8:89:3d:a5,0.0,0
80:58:f8:92:0f:2f,0.28276635179778775,0
80:58:f8:98:37:e9,0.9795925034971293,0
80:58:f8:9d:e3:cc,0.0,0
80:58:f8:9e:1b:4c,0.0,0
80:58:f8:9e:2c:ba,0.621593670932455,0
80:58:f8:a8:36:c4,0.4871921151264042,0
80:58:f8:a8:a2:54,5.1133860606377075,0
80:58:f8:bd:a6:fd,5.9509834531830474,0
80:58:f8:be:04:5b,0.0,0
80:58:f8:d7:65:85,15.85860100539358,0
80:58:f8:ea:67:f5,0.0,0
80:58:f8:ee:6b:0a,0.0,0
80:58:f8:f1:ed:7b,0.0,0
48:45:20:37:ca:e0,6.218082251350077,0
04:d6:aa:3b:b7:e4,3.3137115368274475,0
60:1d:91:29:e6:a2,0.0,0
60:1d:91:8a:7c:9a,0.0,0
60:1d:91:b1:77:33,0.0,0
60:1d:91:b3:b1:a6,0.0,0
80:58:f8:00:d6:2d,0.0,0
80:58:f8:0d:88:a8,1.4433307218434102,0
80:58:f8:36:c4:c0,0.3140893890446248,0
80:58:f8:84:b5:d5,0.0,0
80:58:f8:b0:73:25,0.0,0
94:b4:b0:e9:53:9f,0.0,0
f0:6e:0b:c2:71:f1,0.0,0
60:1d:91:19:a3:ad,0.0,0
60:1d:91:3a:5e:d3,0.0,0
60:1d:91:43:91:89,3.4824721997959824,0
60:1d:91:58:23:d7,0.0,0
60:1d:91:5d:0a:b8,0.0,0
60:1d:91:68:9c:d5,0.0,0
60:1d:91:79:b1:de,0.0,0
60:1d:91:7c:e4:a9,0.0,0
60:1d:91:97:a6:ae,0.0,0
60:1d:91:99:0c:6d,45.95268845739334,1
60:1d:91:af:eb:c8,0.0,0
60:1d:91:da:ed:b8,0.0,0
60:1d:91:f3:33:1e,0.0,0
80:58:f8:48:bf:df,0.3940284220916113,0
80:58:f8:6b:af:98,1.7250664051976257,0
80:58:f8:8b:2a:13,0.2675924835032303,0
80:58:f8:9b:cc:34,0.14373394897327713,0
d0:77:14:a6:be:dc,12.000176346773676,0
60:1d:91:0f:28:82,0.0,0
60:1d:91:23:cd:51,2.8361431220209306,0
60:1d:91:2c:36:e1,0.0,0
60:1d:91:2e:54:32,20.39154526711453,0
60:1d:91:30:c0:d1,0.0,0
60:1d:91:40:cf:c3,0.0,0
60:1d:91:50:d8:74,0.0,0
60:1d:91:90:0f:db,23.922309485423682,0
60:1d:91:a6:a5:61,0.0,0
60:1d:91:d4:54:19,0.0,0
60:1d:91:dd:bd:ac,51.29339077244779,1
80:58:f8:3c:64:df,0.0,0
80:58:f8:7b:64:60,0.0,0
80:58:f8:7f:d6:d2,10.565481661638138,0
80:58:f8:c4:ab:4a,3.743866633289656,0
d0:16:b4:a0:be:21,2.053024161303655,0
58:04:f5:70:14:d8,16.554940546701285,0
80:58:f8:17:a5:33,2.5854623522658,0
80:58:f8:50:02:90,0.4065835838346624,0
80:58:f8:5a:41:17,0.0,0
80:58:f8:9f:2d:60,0.6109521402581811,0
80:58:f8:b7:f9:cf,1.4540050765725616,0
80:58:f8:de:c7:1e,0.4640309187111429,0
24:46:c8:a7:5d:9c,3.9032799076456697,0
80:58:f8:45:05:ca,0.0,0
80:58:f8:c3:62:38,0.0,0
80:58:f8:d7:9c:98,0.3943878022220454,0
80:58:f8:e4:cd:b6,1.3570012646233942,0
80:58:f8:5a:9e:be,2.3747061648636296,0
80:58:f8:6c:fa:2d,15.608585932822184,0
80:58:f8:83:7d:2f,0.6915213515015444,0
80:58:f8:96:a1:77,0.0,0
24:46:c8:03:81:00,0.0,0
24:46:c8:08:d0:07,0.0,0
24:46:c8:19:16:81,0.0,0
24:46:c8:1b:38:bd,0.0,0
24:46:c8:1e:81:21,0.0,0
24:46:c8:2d:9a:9b,0.0,0
24:46:c8:2e:3d:bf,0.0,0
24:46:c8:2f:d8:1f,0.0,0
24:46:c8:35:f5:58,0.0,0
24:46:c8:38:34:69,0.0,0
24:46:c8:3a:9a:d2,0.0,0
24:46:c8:3c:39:2b,0.5483135544190967,0
24:46:c8:42:0e:0e,0.0,0
24:46:c8:45:bc:32,0.0,0
24:46:c8:49:06:95,0.0,0
24:46:c8:5e:18:93,0.0,0
24:46:c8:76:25:22,0.0,0
24:46:c8:7d:b3:52,0.0,0
24:46:c8:9c:d1:9a,0.0,0
24:46:c8:a0:4e:91,0.0,0
24:46:c8:a5:cc:88,0.0,0
24:46:c8:ac:bc:bb,0.0,0
24:46:c8:c8:9f:af,0.0,0
24:46:c8:e4:67:b0,0.0,0
24:46:c8:f0:77:2f,1.6544979980955667,0
24:46:c8:f8:1d:a0,0.0,0
24:46:c8:fc:3e:86,0.0,0
80:58:f8:1d:bc:37,0.0,0
80:58:f8:4c:00:e9,0.4504095974532678,0
80:58:f8:56:be:26,0.0,0
80:58:f8:64:29:25,0.8774566239823515,0
80:58:f8:91:d7:d3,0.0,0
80:58:f8:9a:4e:b6,0.0,0
d0:77:14:49:58:f5,0.0,0
d0:77:14:ac:6c:6f,0.0,0
80:58:f8:06:83:a3,0.0,0
80:58:f8:0c:89:04,0.0,0
80:58:f8:0e:54:74,0.0,0
80:58:f8:13:90:66,0.0,0
80:58:f8:39:a1:09,3.1905351031450255,0
80:58:f8:3d:70:a3,0.0,0
80:58:f8:45:0a:98,0.0,0
80:58:f8:8a:07:a7,0.0,0
80:58:f8:93:47:43,0.0,0
80:58:f8:9d:51:a8,0.0,0
80:58:f8:a3:20:bf,0.0,0
80:58:f8:c1:75:5e,0.0,0
34:51:c9:68:95:74,0.9758489314814062,0
80:58:f8:26:57:d2,0.0,0
80:58:f8:58:8b:87,7.476718224375865,0
80:58:f8:66:86:4b,0.6436962920135352,0
80:58:f8:71:34:d3,0.0,0
80:58:f8:8f:af:3d,1.0981681426622096,0
80:58:f8:fc:2f:62,0.0,0
80:58:f8:05:5c:7c,0.0,0
80:58:f8:93:32:1b,0.0,0
80:58:f8:ca:b1:87,0.0,0
80:58:f8:f7:3b:ed,0.0,0
80:58:f8:f9:2a:4a,25.200518437383938,1
80:58:f8:3c:db:56,4.253268762159771,0
